QKEY,INTERVIEW_START_W153,INTERVIEW_END_W153,DEVICE_TYPE_W153,SVYMODE_W153,LANG_W153,FORM_W153,X_NONINTERNET_W153,PRZCMPGN_W153,MATTERS_W153,VOTEGEN24_W153,VOTEGEN24_LEAN_W153,VOTEGEN2_TRUMP_W153,VOTEGEN2_HARRIS_W153,VOTESTRONG_W153,DTFORAGNST_W153,KHFORAGNST_W153,SATISPRESCAND_W153,TRUMP_FEEL_PRD_W153,TRUMP_FEEL_UNE_W153,TRUMP_FEEL_ANGR_W153,TRUMP_FEEL_HPF_W153,HARRIS_FEEL_PRD_W153,HARRIS_FEEL_UNE_W153,HARRIS_FEEL_ANGR_W153,HARRIS_FEEL_HPF_W153,WINCLEAR_W153,WINCLEARWHO_W153,WINCLEARWHO2_W153,ISSUEPRES_ECON_W153,ISSUEPRES_HEALTH_W153,ISSUEPRES_GUN_W153,ISSUEPRES_SCOTUS_W153,ISSUEPRES_FP_W153,ISSUEPRES_IMM_W153,ISSUEPRES_ABTN_W153,ISSUEPRES_CLIM_W153,ISSUEPRES_RCE_W153,ISSUEPRES_CRIM_W153,CONVOP_W153,CONSUPRT_TRUMP_W153,CONSUPRT_HARRIS_W153,CONSUPRT_OTHER_W153,CONSUPRT_UNDEC_W153,CAMPISSUE_W153,NEXTCOMP_W153,DTCONF_MON_W153,DTCONF_ECON_W153,DTCONF_ABCN_W153,DTCONF_CRIM_W153,DTCONF_CLSR_W153,DTCONF_FRGN_W153,DTCONF_RACE_W153,DTCONF_HCP_W153,DTCONF_SCT_W153,DTCONF_IMMI_W153,KHCONF_MON_W153,KHCONF_ECON_W153,KHCONF_ABCN_W153,KHCONF_CRIM_W153,KHCONF_CLSR_W153,KHCONF_FRGN_W153,KHCONF_RACE_W153,KHCONF_HCP_W153,KHCONF_SCT_W153,KHCONF_IMMI_W153,ELCTCOLLB_W153,TRUMPDESC_HNST_W153,TRUMPDESC_ORD_W153,TRUMPDESC_WI_W153,TRUMPDESC_TEMP_W153,TRUMPDESC_DWN_W153,TRUMPDESC_GS_W153,TRUMPDESC_MNSHRP_W153,TRUMPDESC_MDL_W153,TRUMPDESC_STND_W153,HARRISDESC_HNST_W153,HARRISDESC_ORD_W153,HARRISDESC_WI_W153,HARRISDESC_TEMP_W153,HARRISDESC_DWN_W153,HARRISDESC_GS_W153,HARRISDESC_MNSHRP_W153,HARRISDESC_MDL_W153,HARRISDESC_STND_W153,CAMPCRIT_KH_W153,CAMPCRIT_DT_W153,EVAL_TVS_W153,EVAL_BVS_W153,ECON1_W153,ECON1B_W153,ECONCONC_PRICE_W153,ECONCONC_UNEM_W153,ECONCONC_REAL_W153,ECONCONC_STCK_W153,VTSECTECH1_W153,VTSECTECH2_W153,ELECT_AI1_W153,ELECT_AI2_W153,DT_GRPS_BLCK_W153,DT_GRPS_WHT_W153,DT_GRPS_HS_W153,DT_GRPS_AS_W153,DT_GRPS_WLTH_W153,DT_GRPS_POOR_W153,DT_GRPS_WM_W153,DT_GRPS_MN_W153,DT_GRPS_UM_W153,DT_GRPS_RRL_W153,DT_GRPS_CTS_W153,DT_GRPS_VT_W153,KH_GRPS_BLCK_W153,KH_GRPS_WHT_W153,KH_GRPS_HS_W153,KH_GRPS_AS_W153,KH_GRPS_WLTH_W153,KH_GRPS_POOR_W153,KH_GRPS_WM_W153,KH_GRPS_MN_W153,KH_GRPS_UM_W153,KH_GRPS_RRL_W153,KH_GRPS_CTS_W153,KH_GRPS_VT_W153,VPQUALREP_W153,VPQUALDEM_W153,FAVPOL_VANCE_W153,FAVPOL_WALZ_W153,PRESACTACPT_KH_FEDWRK_W153,PRESACTACPT_KH_PRDN_W153,PRESACTACPT_KH_INVSTG_W153,PRESACTACPT_KH_EO_W153,PRESACTACPT_DT_FEDWRK_W153,PRESACTACPT_DT_PRDN_W153,PRESACTACPT_DT_INVSTG_W153,PRESACTACPT_DT_EO_W153,TRUMPCHAR_GEND_W153,TRUMPCHAR_RACE_W153,TRUMPCHAR_AGE_W153,HARCHAR_RACE_W153,HARCHAR_GEND_W153,HARCHAR_AGE_W153,DTINDICTHRD_W153,DTINDICTLGL_W153,DTCRIM_NYC_W153,SEAS_W153,VACA_W153,VACA2_W153,SNSUSE_W153,ELECTFTGSNSINT_W153,TALKDISASNSINT_W153,TALKCMNSNSINT_W153,HORSE_W153,VALVOTE2016_W78,VOTECHOICE2016_VAL_W78,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTENDPER,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSTR_FINAL,F_PARTYLNCLOSE_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_VALVOTE2020,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W78_W153,WEIGHT_W153
112238,29-Aug-2024 12:01:14,29-Aug-2024 12:11:37,3,1,9,2,2,1,1,1,,1,,1,1,,2,2,4,5,2,5,1,1,5,2,,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,,1,,,,,,1,1,1,1,1,,,,,,3,4,3,3,3,1,,,,,,1,1,2,1,,,,,,3,3,3,3,1,1,,,3,3,1,2,2,1,,,2,2,,,,,,,3,3,1,1,1,1,,,,,,,2,2,2,2,2,2,,,5,5,4,3,3,4,3,2,2,3,1,1,2,2,2,3,3,3,,1,1,1,1,2,2,2,1,1,1,1,4,8,3,4,2,3,2,2,,1,1,1,1,2,12,,3,5,1,,1,,1,1,1,1,6,2,2,2,2,0.6578664736944307,0.6454809012481006
112371,27-Aug-2024 15:11:52,27-Aug-2024 15:39:24,1,1,9,1,2,1,1,1,,1,,1,2,,3,2,5,5,2,5,1,1,5,2,,99,1,4,4,3,1,1,3,4,4,1,3,,,,,1,2,1,1,1,1,2,,,,,,4,4,4,4,4,,,,,,2,2,1,1,2,1,,,,,4,4,4,3,4,,,,,,,,2,4,3,1,1,1,1,2,3,,,1,1,1,1,3,1,,,,,,,2,2,1,2,1,2,,,,,,,1,2,,,4,4,4,4,3,3,4,99,3,3,3,99,3,3,5,,2,1,2,5,1,3,99,2,1,1,1,1,1,2,2,3,2,2,4,1,3,1,1,3,1,1,2,2,2,4,3,1,,3,1,2,1,1,3,3,3,2,1,1.2854846120932235,1.6894583546629849
112613,01-Sep-2024 11:54:22,01-Sep-2024 12:07:41,1,1,9,2,2,1,1,1,,1,,1,1,,2,2,5,5,1,5,1,2,5,2,,1,1,3,3,2,1,1,4,4,3,1,2,1,2,2,2,,1,,,,,,1,2,1,1,1,,,,,,4,3,3,4,4,1,,,,,,1,1,2,1,,,,,,2,2,4,2,2,1,,,4,1,1,3,1,1,,,4,2,,,,,,,1,3,3,1,3,1,,,,,,,3,3,3,2,2,2,,,1,3,4,3,4,4,4,3,3,2,3,3,3,3,1,3,1,4,,1,2,3,1,3,2,2,1,1,1,1,3,5,1,4,2,1,6,2,,1,1,1,1,6,1,2,1,4,1,,1,,1,2,1,1,8,3,4,1,3,0.4150846362589327,0.5648784932433608
113274,27-Aug-2024 15:45:13,27-Aug-2024 15:52:32,1,1,9,1,2,2,3,,,,1,1,,1,2,4,4,3,5,3,5,4,3,2,,2,2,2,2,2,2,2,1,2,2,1,2,,,,,2,1,1,1,2,1,2,,,,,,2,1,2,3,1,,,,,,1,3,3,3,3,3,,,,,1,2,1,1,1,,,,,,,2,,2,3,2,2,2,2,1,2,,,3,2,3,3,3,3,,,,,,,3,3,3,3,3,3,,,,,,,2,1,,,3,3,3,2,3,3,2,3,2,1,2,1,1,1,3,,1,1,2,4,1,1,2,1,,1,1,1,1,1,1,3,1,3,1,2,,1,3,5,1,2,1,1,1,2,2,,1,,2,4,3,1,2,4,5,2,1,4.374940888993825,5.037785874290122
114473,02-Sep-2024 14:14:41,02-Sep-2024 14:27:06,1,1,9,1,2,1,1,1,,1,,2,2,,3,3,4,4,2,5,1,3,5,2,,1,1,2,1,1,1,2,1,3,2,2,2,,,,,1,1,2,1,1,1,3,,,,,,4,4,4,4,4,,,,,,1,2,2,1,3,1,,,,,3,3,3,3,4,,,,,,,,2,3,99,1,1,1,3,1,4,,,1,1,1,1,1,1,,,,,,,3,3,3,3,3,2,,,,,,,1,2,,,3,4,3,3,3,4,3,3,2,2,2,1,1,3,4,,2,1,2,1,1,3,1,2,1,1,1,1,1,2,2,4,2,1,6,2,,1,99,99,1,6,1,1,1,1,1,,1,,1,1,1,1,1,1,3,1,1,0.47728260680469897,0.5619513737721203
114671,27-Aug-2024 17:16:35,27-Aug-2024 17:30:35,1,1,9,2,2,1,1,1,,1,,1,1,,4,1,5,5,1,5,1,1,5,1,1,,1,4,1,1,1,1,4,4,4,1,2,1,2,2,2,,1,,,,,,1,1,1,1,1,,,,,,4,4,4,4,4,2,,,,,,1,1,1,1,,,,,,4,3,3,1,2,2,,,4,1,1,1,1,3,,,2,2,,,,,,,1,1,1,1,1,1,,,,,,,2,2,2,2,2,2,,,2,3,2,2,3,2,1,2,3,2,3,3,3,3,3,3,1,3,,3,2,5,2,,,,1,1,1,2,4,8,3,4,1,1,6,2,,1,1,1,1,1,1,2,1,5,3,1,,3,1,1,1,1,9,2,2,2,3,0.4852536307956037,0.5271838107776177
116151,27-Aug-2024 17:29:18,27-Aug-2024 17:55:46,1,1,9,1,2,1,1,1,,1,,1,1,,1,1,5,5,1,5,1,1,5,1,1,,1,1,3,1,1,1,4,3,4,1,1,,,,,2,99,1,1,1,1,1,,,,,,4,4,4,4,4,,,,,,2,1,1,1,1,1,,,,,4,4,4,4,4,,,,,,,,2,4,1,1,1,1,2,99,2,,,1,1,1,1,3,1,,,,,,,2,2,2,2,3,2,,,,,,,1,2,,,4,4,4,4,2,99,1,2,3,3,3,3,3,3,1,,2,1,2,4,1,99,2,2,1,1,1,1,4,8,2,4,2,3,1,2,,1,1,1,1,1,1,1,1,2,1,,1,,1,1,1,1,1,1,2,2,1,1.0482215637338907,0.8386459767791986
116422,29-Aug-2024 12:04:04,29-Aug-2024 12:15:37,3,1,9,2,2,2,1,2,,,1,2,,2,3,5,1,3,5,4,5,5,3,2,,2,2,1,2,2,2,3,4,4,3,2,2,1,1,1,1,,1,,,,,,4,4,4,3,4,,,,,,3,2,3,2,99,2,,,,,,4,4,4,3,,,,,,99,2,2,2,1,1,,,3,3,2,3,2,2,,,2,1,,,,,,,2,3,2,3,3,2,,,,,,,3,3,3,3,3,3,,,4,2,4,4,4,3,4,4,4,3,3,3,2,2,2,1,4,1,,1,1,1,1,3,2,2,2,1,1,1,2,4,3,4,2,3,2,2,,1,1,1,1,5,12,,3,5,3,99,,,9,9,1,1,5,3,2,1,1,0.3559132784640275,0.3208963611019135
116591,29-Aug-2024 11:57:19,29-Aug-2024 12:24:16,3,1,9,1,2,2,2,1,,2,,2,1,,3,3,3,3,3,4,3,3,4,2,,3,1,1,1,2,1,1,2,1,1,1,3,,,,,2,2,2,2,2,2,2,,,,,,3,3,3,3,3,,,,,,1,3,2,2,3,2,,,,,3,3,3,2,3,,,,,,,,2,4,3,1,1,1,2,1,2,,,3,1,2,3,1,3,,,,,,,3,1,1,3,1,2,,,,,,,3,3,,,2,2,1,2,3,3,2,2,3,3,3,3,3,3,4,,3,2,2,5,1,3,1,2,1,,,1,3,5,1,4,2,3,2,2,,1,1,1,1,1,12,,3,6,1,,2,,1,2,1,1,2,3,2,2,1,,0.8242993135275762
117214,27-Aug-2024 15:01:32,27-Aug-2024 15:08:49,3,1,9,2,2,1,1,2,,,1,1,,2,4,5,1,1,5,3,5,5,3,2,,1,4,1,2,1,3,4,1,1,2,4,2,2,1,1,2,,2,,,,,,4,4,4,4,4,,,,,,2,2,2,2,2,1,,,,,,4,4,4,4,,,,,,1,2,2,3,2,1,,,3,3,3,3,2,2,,,2,1,,,,,,,2,2,2,2,2,2,,,,,,,1,3,1,1,1,3,,,4,2,4,4,4,2,4,4,4,4,1,1,2,3,2,3,2,1,,1,2,4,1,3,1,1,2,1,2,1,1,1,3,2,1,1,6,2,,1,1,1,1,1,10,,3,6,3,2,,4,2,4,1,1,9,5,1,2,2,0.43146772352950086,0.42680238850751734
118060,31-Aug-2024 08:03:56,31-Aug-2024 08:14:11,3,1,9,2,2,1,1,1,,1,,1,1,,1,2,3,5,1,5,1,3,5,2,,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,,1,,,,,,1,1,1,1,1,,,,,,4,4,4,3,4,2,,,,,,2,1,4,1,,,,,,3,2,4,2,1,2,,,4,1,1,4,2,2,,,3,1,,,,,,,2,3,1,3,1,1,,,,,,,1,2,3,3,2,2,,,2,3,4,3,4,2,4,3,4,2,3,2,2,1,1,1,3,2,,1,2,5,1,2,2,2,1,1,1,1,3,5,3,4,2,1,5,2,,1,1,1,1,1,2,2,2,5,1,,1,,1,1,1,1,2,2,3,2,1,0.8376878201807756,1.0798616094699713
118110,27-Aug-2024 14:40:36,27-Aug-2024 14:55:11,3,1,9,1,2,3,1,1,,1,,2,1,,2,3,4,4,3,4,4,4,4,2,,1,1,1,2,1,1,1,1,3,2,1,4,,,,,,1,2,2,3,2,2,,,,,,3,3,2,3,2,,,,,,2,3,2,3,4,3,,,,,3,2,3,3,2,,,,,,,,2,4,3,1,1,1,2,2,4,,,3,3,3,3,1,3,,,,,,,3,3,1,3,1,3,,,,,,,1,1,,,2,4,2,2,2,2,2,2,3,3,3,3,3,3,5,,2,2,2,5,2,,,,1,1,1,1,2,3,1,3,2,3,2,2,,1,1,1,1,1,2,2,2,5,2,,1,,2,3,1,1,99,2,5,2,99,6.100582539853836,4.682191429334623
118218,28-Aug-2024 07:41:39,28-Aug-2024 08:13:12,1,1,9,1,2,1,1,2,,,1,1,,2,1,5,1,2,5,1,5,5,1,1,2,,1,1,1,1,2,2,2,1,1,1,1,,,,,1,1,4,4,4,4,4,,,,,,1,1,2,1,1,,,,,,2,4,4,4,4,4,,,,,1,1,1,1,1,,,,,,,2,,1,1,1,2,2,2,1,3,,,2,2,2,2,1,2,,,,,,,1,1,1,1,3,1,,,,,,,2,1,,,2,4,2,2,4,4,4,4,1,1,2,3,2,1,1,,1,3,2,1,1,2,2,2,2,1,2,2,3,7,3,4,2,2,4,2,,1,1,1,1,1,1,1,1,4,3,2,,2,2,3,1,1,3,1,2,1,2,0.4282481243333,0.41860702145307843
119121,28-Aug-2024 19:34:55,28-Aug-2024 19:37:41,1,1,9,2,2,1,1,2,,,1,1,,2,3,5,1,1,5,2,5,5,2,1,2,,2,1,1,1,1,2,1,1,2,3,2,2,1,2,2,,1,,,,,,4,4,4,4,4,,,,,,1,1,1,1,2,1,,,,,,4,4,4,4,,,,,,1,1,1,2,2,1,,,2,1,2,3,1,2,,,2,1,,,,,,,2,3,2,3,2,3,,,,,,,1,1,1,1,1,99,,,4,1,4,4,4,2,4,4,4,4,3,3,2,3,3,1,1,1,,1,2,5,1,3,1,1,2,1,2,1,3,6,1,4,2,2,3,2,,1,1,1,1,3,1,2,1,5,2,,1,,2,3,1,1,8,3,2,2,2,0.5368714136224154,0.6091982810802058
121882,29-Aug-2024 11:24:11,29-Aug-2024 11:38:34,3,1,9,2,2,1,1,1,,1,,1,2,,2,2,4,5,2,5,1,3,5,2,,1,1,1,1,1,2,1,2,4,4,1,3,2,2,2,2,,2,,,,,,1,2,1,1,1,,,,,,4,4,4,4,4,2,,,,,,2,1,2,1,,,,,,3,4,4,2,1,2,,,4,2,1,2,2,3,,,2,4,,,,,,,1,1,3,1,1,3,,,,,,,3,3,1,2,2,3,,,2,3,2,4,4,4,1,3,4,3,3,3,3,3,3,3,4,3,,3,1,1,2,,,,1,1,,1,4,9,2,4,1,1,5,2,,1,1,1,1,1,12,,3,2,3,1,,4,1,1,1,1,9,2,2,2,2,0.38026763743341524,0.457606859130071
126211,27-Aug-2024 19:23:52,27-Aug-2024 19:48:15,3,1,9,2,2,1,1,1,,1,,1,1,,1,2,3,3,1,5,1,2,5,2,,1,1,2,1,1,1,1,2,3,2,1,2,1,2,2,2,,2,,,,,,1,1,1,1,1,,,,,,4,4,4,4,4,2,,,,,,1,2,2,1,,,,,,3,4,4,2,2,2,,,4,2,1,2,1,2,,,2,1,,,,,,,3,3,3,1,1,1,,,,,,,2,2,3,2,2,2,,,2,4,4,3,4,4,3,2,3,2,2,2,3,1,1,3,1,3,,1,2,5,1,2,2,2,1,1,1,1,3,5,2,4,1,3,2,2,,1,1,1,1,1,1,1,1,1,4,1,,3,1,1,1,1,2,1,4,2,1,1.8830625678448172,1.7299972426539212
126570,31-Aug-2024 10:08:06,31-Aug-2024 10:19:11,1,1,9,1,2,1,1,1,,1,,1,1,,1,1,5,5,1,5,1,1,5,2,,1,1,1,4,1,1,1,4,1,1,1,2,,,,,2,1,1,1,1,1,1,,,,,,4,4,4,4,4,,,,,,1,2,1,1,2,1,,,,,4,4,4,4,4,,,,,,,,2,4,1,1,1,1,1,1,4,,,1,1,1,1,1,1,,,,,,,2,2,1,2,2,2,,,,,,,1,2,,,4,4,4,3,3,4,4,2,3,3,3,3,3,3,1,,2,1,1,5,1,2,1,1,1,1,1,2,2,4,3,4,2,3,2,2,,1,1,1,1,1,12,,3,5,1,,1,,1,1,1,1,1,2,2,1,1,0.3181848261173725,0.273442611931353
127160,29-Aug-2024 11:20:32,29-Aug-2024 11:31:03,1,1,9,1,2,4,4,,1,,,,1,,2,5,5,5,5,5,5,5,5,2,,2,1,1,2,4,4,3,1,4,2,1,3,,,,,1,1,2,2,2,4,4,,,,,,3,2,2,2,3,,,,,,1,1,3,2,3,3,,,,,3,4,2,2,3,,,,,,,,2,3,2,1,1,2,3,2,2,,,3,1,3,3,1,2,,,,,,,3,1,3,1,3,3,,,,,,,3,3,,,3,4,4,3,3,3,4,2,1,1,2,1,1,1,4,,3,3,2,4,2,,,,,,,1,3,6,2,2,2,1,6,2,,1,5,4,1,1,12,,3,2,3,1,,3,1,1,3,2,5,1,2,2,2,,1.1092451108472228
127250,27-Aug-2024 15:15:42,27-Aug-2024 15:27:53,1,1,9,1,2,1,1,2,,,1,1,,1,1,5,1,1,5,1,5,5,1,1,2,,1,1,1,2,1,1,1,2,1,1,3,,,,,1,2,4,3,4,4,4,,,,,,1,1,1,1,1,,,,,,1,4,4,4,4,4,,,,,1,1,1,1,1,,,,,,,2,,2,1,1,2,1,2,1,2,,,3,3,3,3,1,2,,,,,,,1,3,3,3,2,1,,,,,,,2,1,,,1,4,1,1,1,4,1,1,3,3,2,1,3,3,3,,1,3,2,5,1,2,2,2,2,1,,1,4,8,3,4,2,3,2,2,,1,1,1,1,5,5,,4,6,2,,1,,2,3,1,1,1,2,1,1,1,0.25327842445288945,0.1616712867333535
127284,29-Aug-2024 12:14:26,29-Aug-2024 12:24:34,1,1,9,2,2,1,1,2,,,2,2,,2,2,5,1,1,5,2,5,5,2,2,,2,1,2,1,1,1,1,1,2,2,1,1,2,1,2,2,,1,,,,,,3,4,4,4,4,,,,,,1,1,1,1,3,1,,,,,,4,3,4,1,,,,,,1,1,1,1,2,1,,,2,1,1,4,1,1,,,2,1,,,,,,,2,1,2,2,2,3,,,,,,,1,3,1,1,3,3,,,4,2,4,4,4,4,4,4,4,4,3,1,2,1,2,1,2,1,,2,2,3,2,,,,2,1,1,1,4,9,2,3,2,2,3,2,,1,1,1,1,1,2,2,2,6,3,2,,3,2,3,1,1,6,3,2,2,2,0.9966641250003562,0.9901741800505796
128558,27-Aug-2024 16:27:50,27-Aug-2024 16:39:24,3,1,9,1,2,2,1,1,,1,,1,2,,3,3,4,5,3,5,1,2,5,2,,1,1,1,3,3,1,1,3,3,2,1,3,,,,,2,1,2,1,2,2,2,,,,,,3,4,3,3,4,,,,,,1,2,2,2,3,3,,,,,3,4,3,3,4,,,,,,,,2,4,1,1,1,2,1,1,4,,,1,1,1,1,1,1,,,,,,,1,3,3,3,3,2,,,,,,,1,2,,,3,4,4,4,3,4,3,3,3,3,3,1,1,3,4,,2,1,2,1,2,,,,1,1,1,1,3,5,3,4,2,3,2,2,,1,1,1,1,1,1,2,1,5,1,,2,,1,1,1,1,6,2,3,2,2,1.4092306162937918,1.4312796032881197
129046,29-Aug-2024 15:35:01,29-Aug-2024 15:47:52,3,1,9,2,2,1,1,1,,1,,2,2,,4,3,4,4,3,5,2,3,5,2,,1,1,3,3,2,1,1,4,3,3,1,1,1,1,2,1,,1,,,,,,2,3,3,2,1,,,,,,3,3,3,3,4,2,,,,,,2,2,3,2,,,,,,2,3,3,4,1,1,,,3,2,1,3,1,3,,,4,6,,,,,,,3,3,3,3,3,1,,,,,,,2,2,2,2,2,2,,,2,4,4,2,2,3,4,2,2,3,3,3,2,3,3,3,1,2,,1,1,3,2,,,,1,1,1,1,4,8,2,4,1,1,5,2,,1,1,1,1,1,1,2,1,5,1,,2,,1,1,1,1,5,2,2,2,2,0.44660770583943143,0.518858631768399
132240,27-Aug-2024 16:01:18,27-Aug-2024 16:15:39,3,1,9,1,2,2,1,1,,1,,1,1,,2,2,4,5,2,5,1,2,5,2,,1,1,2,2,1,1,1,1,3,99,1,3,,,,,2,99,99,1,2,1,2,,,,,,4,4,4,4,4,,,,,,2,2,1,1,3,2,,,,,4,4,4,4,4,,,,,,,,2,3,99,2,2,2,2,1,4,,,1,1,1,1,1,1,,,,,,,2,3,2,99,2,2,,,,,,,1,2,,,3,3,4,3,3,3,3,3,3,3,3,1,1,1,4,,2,3,1,1,2,,,,1,1,1,1,1,2,2,4,2,1,5,2,,1,1,1,1,1,1,1,1,2,1,,2,,1,1,1,1,99,2,2,1,99,0.442104244817009,0.4461559661845391
132246,27-Aug-2024 14:16:35,27-Aug-2024 14:28:48,3,1,9,1,2,1,1,1,,1,,1,2,,1,3,5,5,2,5,1,1,5,2,,2,1,1,1,1,1,1,2,4,1,1,2,,,,,2,2,1,1,2,2,1,,,,,,4,4,4,4,4,,,,,,2,1,1,1,3,1,,,,,4,4,4,4,4,,,,,,,,2,4,2,1,1,1,3,1,4,,,1,1,1,1,3,1,,,,,,,2,2,2,2,1,2,,,,,,,1,2,,,2,3,4,4,1,2,3,2,2,3,2,1,1,1,1,,2,1,1,3,2,,,,1,1,1,1,3,5,2,4,1,2,3,2,,1,99,99,1,1,1,1,1,4,3,1,,4,1,1,1,1,9,2,2,2,2,0.30006680478297626,0.36181034647253013
132973,27-Aug-2024 14:55:26,27-Aug-2024 15:06:09,1,1,9,1,2,1,1,2,,,1,1,,1,2,5,1,1,5,1,5,5,1,2,,2,2,1,2,1,2,3,1,1,1,1,1,,,,,1,1,3,3,3,3,3,,,,,,1,1,1,1,2,,,,,,1,4,4,3,4,4,,,,,2,1,2,1,1,,,,,,,1,,2,1,2,2,2,4,2,3,,,2,1,2,2,1,2,,,,,,,1,1,1,1,3,1,,,,,,,2,1,,,3,4,4,2,4,4,4,2,3,1,3,2,2,1,3,,1,1,1,2,1,1,1,2,2,1,2,1,4,9,2,4,2,3,2,2,,4,1,1,4,1,10,,3,6,2,,1,,2,3,1,1,5,3,1,2,2,0.739807510064633,0.5572100821847822
133700,27-Aug-2024 16:14:46,27-Aug-2024 16:33:05,1,1,9,1,2,1,1,1,,1,,1,2,,3,3,3,5,2,5,1,1,5,2,,1,1,1,1,2,1,1,2,2,2,1,1,,,,,1,1,2,1,2,1,2,,,,,,4,4,4,4,4,,,,,,1,2,2,1,2,2,,,,,4,3,3,3,3,,,,,,,,2,4,99,1,2,2,2,1,4,,,1,1,1,1,3,1,,,,,,,2,2,2,2,2,2,,,,,,,3,3,,,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,,2,1,2,5,1,3,2,99,1,1,1,1,1,2,2,4,2,3,2,2,,1,1,1,1,1,2,2,2,2,3,1,,3,1,2,1,1,2,3,3,2,1,1.704412714264287,1.3976268422674492
136015,28-Aug-2024 08:56:13,28-Aug-2024 09:22:36,3,1,9,2,2,1,1,1,,1,,1,1,,4,3,5,4,1,5,1,1,5,2,,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,,1,,,,,,1,1,2,2,1,,,,,,4,4,4,4,4,1,,,,,,2,1,3,1,,,,,,4,4,4,4,1,1,,,3,1,1,1,2,1,,,4,3,,,,,,,1,1,1,1,1,1,,,,,,,3,2,2,2,2,2,,,2,4,2,4,4,4,2,3,2,2,3,3,3,3,2,3,2,2,,2,2,5,1,2,2,2,1,1,1,1,2,3,2,4,2,1,5,2,,1,1,1,1,1,12,,3,6,1,,1,,1,1,1,1,9,2,2,2,2,0.41923085092656937,0.5537144395427857
136411,28-Aug-2024 11:51:20,28-Aug-2024 12:20:10,3,1,9,1,2,1,1,1,,1,,1,1,,1,1,5,5,1,5,1,1,5,1,1,,1,1,1,1,1,1,4,4,4,1,1,,,,,2,2,1,1,1,1,1,,,,,,4,4,4,4,4,,,,,,2,1,1,1,1,1,,,,,4,4,4,4,4,,,,,,,,2,4,1,1,4,3,4,2,1,,,1,1,1,1,3,1,,,,,,,2,2,2,2,1,2,,,,,,,1,2,,,4,4,4,4,1,1,1,1,3,3,3,2,3,3,1,,2,1,2,4,2,,,,1,1,1,1,3,5,2,4,1,1,5,2,,1,1,1,1,5,1,2,1,6,3,1,,4,1,2,1,2,1,3,1,2,1,0.18381022829641286,0.2302560145217593
136999,27-Aug-2024 15:01:53,27-Aug-2024 15:08:53,1,1,9,2,2,1,1,1,,1,,1,1,,4,1,5,5,1,5,1,1,5,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,,2,,,,,,1,1,1,1,1,,,,,,4,4,4,4,4,1,,,,,,1,1,1,1,,,,,,3,4,4,4,1,2,,,2,1,2,2,2,2,,,4,3,,,,,,,1,1,1,1,1,1,,,,,,,3,3,3,3,3,3,,,1,5,2,2,2,2,1,1,1,1,3,3,3,3,3,3,3,3,,3,1,2,1,3,2,2,1,2,,1,1,2,1,4,2,2,3,2,,1,1,1,1,1,5,,4,4,1,,1,,1,1,1,1,9,2,1,2,3,0.24348890353290803,0.23453829640359805
138284,28-Aug-2024 07:47:01,28-Aug-2024 07:58:58,3,1,9,1,2,1,1,4,1,,,,2,,4,5,2,2,4,5,2,3,5,2,,1,1,2,1,1,2,2,2,2,2,1,1,,,,,1,1,3,1,3,3,4,,,,,,3,3,3,3,4,,,,,,1,4,4,3,4,4,,,,,3,3,4,2,2,,,,,,,,2,3,2,1,3,1,2,1,3,,,2,1,2,2,1,2,,,,,,,1,99,2,99,1,99,,,,,,,2,2,,,4,4,3,3,4,4,4,4,3,1,2,1,1,1,4,,1,3,2,4,1,2,2,2,1,1,1,2,2,4,3,4,2,1,5,2,,1,1,1,1,3,1,2,1,1,3,1,,3,1,2,1,1,2,3,2,1,2,0.44371838759456594,0.6269875538270844
139467,02-Sep-2024 09:01:13,02-Sep-2024 09:31:18,3,1,9,2,2,1,2,4,1,,,,2,,3,2,4,4,3,3,2,2,4,2,,1,1,2,1,2,2,2,3,2,3,1,3,1,1,2,1,,1,,,,,,1,2,2,2,1,,,,,,3,3,3,3,3,2,,,,,,2,2,2,1,,,,,,2,3,3,3,1,2,,,3,2,1,2,2,1,,,4,3,,,,,,,3,3,1,1,1,1,,,,,,,1,2,3,2,2,3,,,5,3,3,3,3,4,3,3,2,3,1,3,2,3,3,3,4,2,,2,1,4,1,2,2,2,1,1,1,1,2,4,3,4,2,2,4,2,,1,1,1,1,5,2,2,2,2,3,1,,4,1,1,1,1,2,2,2,1,2,0.422761956663701,0.5232237984686011
